Date,adj_close
2000-10-11,1.51303231716156
2000-10-12,1.5151935815811157
2000-10-13,1.5151935815811157
2000-10-16,1.5151935815811157
2000-10-17,1.5151935815811157
2000-10-18,1.491417407989502
2000-10-19,1.491417407989502
2000-10-20,1.491417407989502
2000-10-23,1.491417407989502
2000-10-24,1.491417407989502
2000-10-25,1.491417407989502
2000-10-26,1.491417407989502
2000-10-27,1.491417407989502
2000-10-30,1.491417407989502
2000-10-31,1.491417407989502
2000-11-01,1.491417407989502
2000-11-02,1.491417407989502
2000-11-03,1.2860769033432007
2000-11-06,1.2860769033432007
2000-11-07,1.3120148181915283
2000-11-08,1.3120148181915283
2000-11-09,1.3120148181915283
2000-11-10,1.3120148181915283
2000-11-13,1.3120148181915283
2000-11-14,1.3120148181915283
2000-11-15,1.3120148181915283
2000-11-16,1.3120148181915283
2000-11-17,1.3120148181915283
2000-11-20,1.3120148181915283
2000-11-21,1.3120148181915283
2000-11-22,1.3120148181915283
2000-11-23,1.3120148181915283
2000-11-24,1.3120148181915283
2000-11-27,1.3120148181915283
2000-11-28,1.3120148181915283
2000-11-29,1.3120148181915283
2000-11-30,1.3120148181915283
2000-12-01,1.3120148181915283
2000-12-04,1.3120148181915283
2000-12-05,1.3120148181915283
2000-12-06,1.3120148181915283
2000-12-07,1.3120148181915283
2000-12-08,1.3120148181915283
2000-12-11,1.3120148181915283
2000-12-12,1.3120148181915283
2000-12-13,1.3120148181915283
2000-12-14,1.3120148181915283
2000-12-15,1.3120148181915283
2000-12-18,1.3120148181915283
2000-12-19,1.3120148181915283
2000-12-20,1.3120148181915283
2000-12-21,1.3120148181915283
2000-12-22,1.3120148181915283
2000-12-25,1.3120148181915283
2000-12-26,1.3120148181915283
2000-12-27,1.3120148181915283
2000-12-28,1.3120148181915283
2000-12-29,1.3120148181915283
2001-01-01,1.3120148181915283
2001-01-02,1.3120148181915283
2001-01-03,1.3120148181915283
2001-01-04,1.3120148181915283
2001-01-05,1.3120148181915283
2001-01-08,1.3120148181915283
2001-01-09,1.3120148181915283
2001-01-10,1.3120148181915283
2001-01-11,1.3120148181915283
2001-01-12,1.3120148181915283
2001-01-15,1.3120148181915283
2001-01-16,1.3120148181915283
2001-01-17,1.3120148181915283
2001-01-18,1.3120148181915283
2001-01-19,1.3120148181915283
2001-01-22,1.3120148181915283
2001-01-23,1.3120148181915283
2001-01-24,1.3120148181915283
2001-01-25,1.3120148181915283
2001-01-26,1.3120148181915283
2001-01-29,1.3120148181915283
2001-01-30,1.3120148181915283
2001-01-31,1.3120148181915283
2001-02-01,1.3120148181915283
2001-02-02,1.3120148181915283
2001-02-05,1.3120148181915283
2001-02-06,1.4163342714309692
2001-02-07,1.4078023433685303
2001-02-08,1.4163342714309692
2001-02-09,1.4171881675720215
2001-02-12,1.4265731573104858
2001-02-13,1.4167615175247192
2001-02-14,1.391164779663086
2001-02-15,1.36514151096344
2001-02-16,1.3096827268600464
2001-02-19,1.3310136795043945
2001-02-20,1.3310136795043945
2001-02-21,1.3011513948440552
2001-02-22,1.2371594905853271
2001-02-23,1.2239344120025635
2001-02-26,1.2209476232528687
2001-02-27,1.211563229560852
2001-02-28,1.2200952768325806
2001-03-01,1.217962384223938
2001-03-02,1.290058970451355
2001-03-05,1.2840862274169922
2001-03-06,1.305416464805603
2001-03-07,1.3868986368179321
2001-03-08,1.3898853063583374
2001-03-09,1.3642891645431519
2001-03-12,1.2491049766540527
2001-03-13,1.206017017364502
2001-03-14,1.1561044454574585
2001-03-15,1.1424529552459717
2001-03-16,1.1509844064712524
2001-03-19,1.1219760179519653
2001-03-20,1.1155762672424316
2001-03-21,1.1155762672424316
2001-03-22,1.130507469177246
2001-03-23,1.1902331113815308
2001-03-26,1.232466697692871
2001-03-27,1.2371594905853271
2001-03-28,1.2247880697250366
2001-03-29,1.2282007932662964
2001-03-30,1.2256407737731934
2001-04-02,1.2154021263122559
2001-04-03,1.1433058977127075
2001-04-04,1.1339207887649536
2001-04-05,1.085714340209961
2001-04-06,1.0985127687454224
2001-04-09,1.0665167570114136
2001-04-10,1.0793150663375854
2001-04-11,1.07120943069458
2001-04-12,1.07120943069458
2001-04-13,1.07120943069458
2001-04-16,1.0622504949569702
2001-04-17,1.0707827806472778
2001-04-18,1.1633570194244385
2001-04-19,1.0793150663375854
2001-04-20,1.0537186861038208
2001-04-23,1.0067920684814453
2001-04-24,1.0281221866607666
2001-04-25,1.0238560438156128
2001-04-26,0.9893006682395935
2001-04-27,0.9726635813713074
2001-04-30,1.0311089754104614
2001-05-01,1.0311089754104614
2001-05-02,1.1198424100875854
2001-05-03,1.0985127687454224
2001-05-04,1.1219760179519653
2001-05-07,1.1108838319778442
2001-05-08,1.0537186861038208
2001-05-09,1.1006454229354858
2001-05-10,1.1526914834976196
2001-05-11,1.1347739696502686
2001-05-14,1.130507469177246
2001-05-15,1.1134438514709473
2001-05-16,1.0421998500823975
2001-05-17,1.0503064393997192
2001-05-18,1.1142971515655518
2001-05-21,1.130507469177246
2001-05-22,1.125815749168396
2001-05-23,1.1364809274673462
2001-05-24,1.0980857610702515
2001-05-25,1.0776084661483765
2001-05-28,1.0720349550247192
2001-05-29,1.0784662961959839
2001-05-30,1.098620891571045
2001-05-31,1.144932508468628
2001-06-01,1.1985349655151367
2001-06-04,1.1963897943496704
2001-06-05,1.144932508468628
2001-06-06,1.1629431247711182
2001-06-07,1.1556527614593506
2001-06-08,1.1406440734863281
2001-06-11,1.1264938116073608
2001-06-12,1.114058017730713
2001-06-13,1.0806106328964233
2001-06-14,1.0291529893875122
2001-06-15,1.0398727655410767
2001-06-18,1.0334409475326538
2001-06-19,0.9755510687828064
2001-06-20,0.9909884929656982
2001-06-21,0.9969916343688965
2001-06-22,1.0162887573242188
2001-06-25,1.012000560760498
2001-06-26,1.0372999906539917
2001-06-27,1.0287235975265503
2001-06-28,1.012000560760498
2001-06-29,1.0128573179244995
2001-07-02,1.0291529893875122
2001-07-03,1.028295636177063
2001-07-04,1.028295636177063
2001-07-05,0.9875574707984924
2001-07-06,0.9759802222251892
2001-07-09,0.975121796131134
2001-07-10,0.9686900973320007
2001-07-11,0.9403883814811707
2001-07-12,0.9296681880950928
2001-07-13,0.9296681880950928
2001-07-16,0.9193766713142395
2001-07-17,0.9103713631629944
2001-07-18,0.8790682554244995
2001-07-19,0.8662036061286926
2001-07-20,0.8447633385658264
2001-07-23,0.8417614698410034
2001-07-24,0.8310407400131226
2001-07-25,0.8276108503341675
2001-07-26,0.8147459626197815
2001-07-27,0.8400465846061707
2001-07-30,0.8447633385658264
2001-07-31,0.8134590983390808
2001-08-01,0.805741012096405
2001-08-02,0.7984511256217957
2001-08-03,0.7967358827590942
2001-08-06,0.7461358904838562
2001-08-07,0.8233221173286438
2001-08-08,0.8233221173286438
2001-08-09,0.8147459626197815
2001-08-10,0.8147459626197815
2001-08-13,0.8147459626197815
2001-08-14,0.8147459626197815
2001-08-15,0.8018817901611328
2001-08-16,0.7980223894119263
2001-08-17,0.7971646785736084
2001-08-20,0.8018817901611328
2001-08-21,0.8018817901611328
2001-08-22,0.8014526963233948
2001-08-23,0.7911611795425415
2001-08-24,0.8018817901611328
2001-08-27,0.7975932359695435
2001-08-28,0.7988893985748291
2001-08-29,0.7988893985748291
2001-08-30,0.7988893985748291
2001-08-31,0.7958661317825317
2001-09-03,0.7945705652236938
2001-09-04,0.7945705652236938
2001-09-05,0.8075259327888489
2001-09-06,0.8170254826545715
2001-09-07,0.7962979078292847
2001-09-10,0.7962979078292847
2001-09-11,0.7945705652236938
2001-09-12,0.7945705652236938
2001-09-13,0.7945705652236938
2001-09-14,0.7945705652236938
2001-09-17,0.7764341831207275
2001-09-18,0.7427507638931274
2001-09-19,0.7211591005325317
2001-09-20,0.6486114859580994
2001-09-21,0.6261560320854187
2001-09-24,0.6499067544937134
2001-09-25,0.6261560320854187
2001-09-26,0.6028373837471008
2001-09-27,0.6067234873771667
2001-09-28,0.5825412273406982
2001-10-01,0.5747681260108948
2001-10-02,0.5760637521743774
2001-10-03,0.5751998424530029
2001-10-04,0.6002463698387146
2001-10-05,0.6196786761283875
2001-10-08,0.6132014393806458
2001-10-09,0.6132014393806458
2001-10-10,0.6002463698387146
2001-10-11,0.5829729437828064
2001-10-12,0.5834051370620728
2001-10-15,0.5618131756782532
2001-10-16,0.5605179667472839
2001-10-17,0.5484264492988586
2001-10-18,0.542380690574646
2001-10-19,0.5397899746894836
2001-10-22,0.5108568668365479
2001-10-23,0.5138801336288452
2001-10-24,0.49833399057388306
2001-10-25,0.49228835105895996
2001-10-26,0.475014865398407
2001-10-29,0.46896958351135254
2001-10-30,0.46637824177742004
2001-10-31,0.46637824177742004
2001-11-01,0.4685376286506653
2001-11-02,0.4685376286506653
2001-11-05,0.4685376286506653
2001-11-06,0.46810582280158997
2001-11-07,0.4318317174911499
2001-11-08,0.4288090765476227
2001-11-09,0.43658196926116943
2001-11-12,0.42319509387016296
2001-11-13,0.4482415020465851
2001-11-14,0.45601433515548706
2001-11-15,0.4715600907802582
2001-11-16,0.4555824100971222
2001-11-19,0.44478702545166016
2001-11-20,0.44478702545166016
2001-11-21,0.44478702545166016
2001-11-22,0.4443550705909729
2001-11-23,0.43830904364585876
2001-11-26,0.44003650546073914
2001-11-27,0.4318317174911499
2001-11-28,0.424393892288208
2001-11-29,0.4200189411640167
2001-11-30,0.46770864725112915
2001-12-03,0.4519578218460083
2001-12-04,0.43883216381073
2001-12-05,0.4335819184780121
2001-12-06,0.4287692904472351
2001-12-07,0.4287692904472351
2001-12-10,0.424393892288208
2001-12-11,0.4340195655822754
2001-12-12,0.4340195655822754
2001-12-13,0.41870632767677307
2001-12-14,0.42789411544799805
2001-12-17,0.424393892288208
2001-12-18,0.424393892288208
2001-12-19,0.4222066104412079
2001-12-20,0.4134562611579895
2001-12-21,0.41389337182044983
2001-12-24,0.41389337182044983
2001-12-25,0.41389337182044983
2001-12-26,0.41476893424987793
2001-12-27,0.4068930149078369
2001-12-28,0.4003303349018097
2001-12-31,0.39376792311668396
2002-01-01,0.39376792311668396
2002-01-02,0.3915799856185913
2002-01-03,0.3915799856185913
2002-01-04,0.4068930149078369
2002-01-07,0.41520628333091736
2002-01-08,0.46377092599868774
2002-01-09,0.5031477808952332
2002-01-10,0.49614760279655457
2002-01-11,0.49308475852012634
2002-01-14,0.4812715947628021
2002-01-15,0.5044602155685425
2002-01-16,0.5009600520133972
2002-01-17,0.5328992605209351
2002-01-18,0.5727131366729736
2002-01-21,0.581901490688324
2002-01-22,0.5840890407562256
2002-01-23,0.624340295791626
2002-01-24,0.6134024262428284
2002-01-25,0.6212779879570007
2002-01-28,0.668092668056488
2002-01-29,0.6694052219390869
2002-01-30,0.6632800102233887
2002-01-31,0.6610923409461975
2002-02-01,0.6497167348861694
2002-02-04,0.6435914635658264
2002-02-05,0.6435914635658264
2002-02-06,0.6435914635658264
2002-02-07,0.6300285458564758
2002-02-08,0.6256530284881592
2002-02-11,0.6029021739959717
2002-02-12,0.6169030070304871
2002-02-13,0.6540920734405518
2002-02-14,0.6672177314758301
2002-02-15,0.6475294828414917
2002-02-18,0.6392161846160889
2002-02-19,0.6112147569656372
2002-02-20,0.6116524338722229
2002-02-21,0.6138402223587036
2002-02-22,0.6007146835327148
2002-02-25,0.6064023971557617
2002-02-26,0.6024644374847412
2002-02-27,0.5919641852378845
2002-02-28,0.5578378438949585
2002-03-01,0.5683382153511047
2002-03-04,0.5950269103050232
2002-03-05,0.6037775278091431
2002-03-06,0.6037775278091431
2002-03-07,0.6037775278091431
2002-03-08,0.6094646453857422
2002-03-11,0.5998396873474121
2002-03-12,0.5897762775421143
2002-03-13,0.5897762775421143
2002-03-14,0.5994020104408264
2002-03-15,0.605964720249176
2002-03-18,0.6392161846160889
2002-03-19,0.6593422293663025
2002-03-20,0.6545297503471375
2002-03-21,0.6545297503471375
2002-03-22,0.6475294828414917
2002-03-25,0.6348410844802856
2002-03-26,0.6256530284881592
2002-03-27,0.6169030070304871
2002-03-28,0.6169030070304871
2002-03-29,0.6169030070304871
2002-04-01,0.6304657459259033
2002-04-02,0.6304657459259033
2002-04-03,0.6169030070304871
2002-04-04,0.6120901107788086
2002-04-05,0.6396536231040955
2002-04-08,0.6287157535552979
2002-04-09,0.6138402223587036
2002-04-10,0.6352788209915161
2002-04-11,0.6169030070304871
2002-04-12,0.6164650321006775
2002-04-15,0.6155902147293091
2002-04-16,0.6125276684761047
2002-04-17,0.6348410844802856
2002-04-18,0.6427163481712341
2002-04-19,0.6912810206413269
2002-04-22,0.7109699845314026
2002-04-23,0.7201574444770813
2002-04-24,0.7170950174331665
2002-04-25,0.6912810206413269
2002-04-26,0.7477211952209473
2002-04-29,0.7717846632003784
2002-04-30,0.7730973958969116
2002-05-01,0.7730973958969116
2002-05-02,0.7586593627929688
2002-05-03,0.7700347304344177
2002-05-06,0.7805351614952087
2002-05-07,0.7573465704917908
2002-05-08,0.7695969939231873
2002-05-09,0.7380959987640381
2002-05-10,0.7240948677062988
2002-05-13,0.7280327677726746
2002-05-14,0.7446587085723877
2002-05-15,0.7700347304344177
2002-05-16,0.826912522315979
2002-05-17,0.7779102921485901
2002-05-20,0.7765973210334778
2002-05-21,0.7660968899726868
2002-05-22,0.7481589913368225
2002-05-23,0.7586593627929688
2002-05-24,0.7586593627929688
2002-05-27,0.7525339126586914
2002-05-28,0.7442212104797363
2002-05-29,0.7284703254699707
2002-05-30,0.7503461837768555
2002-05-31,0.7551594376564026
2002-06-03,0.735908031463623
2002-06-04,0.7254073023796082
2002-06-05,0.6925938725471497
2002-06-06,0.6667802929878235
2002-06-07,0.6794683337211609
2002-06-10,0.7184070944786072
2002-06-11,0.7219074368476868
2002-06-12,0.7210326194763184
2002-06-13,0.7236574292182922
2002-06-14,0.7004690766334534
2002-06-17,0.7170950174331665
2002-06-18,0.6960939168930054
2002-06-19,0.7061566114425659
2002-06-20,0.6978439092636108
2002-06-21,0.6357160210609436
2002-06-24,0.64096599817276
2002-06-25,0.5805886387825012
2002-06-26,0.5683382153511047
2002-06-27,0.6020273566246033
2002-06-28,0.6217154860496521
2002-07-01,0.6169030070304871
2002-07-02,0.6037775278091431
2002-07-03,0.6173402070999146
2002-07-04,0.6164650321006775
2002-07-05,0.6015897989273071
2002-07-08,0.5906515717506409
2002-07-09,0.5840890407562256
2002-07-10,0.5906515717506409
2002-07-11,0.601152241230011
2002-07-12,0.6050899028778076
2002-07-15,0.6431539058685303
2002-07-16,0.6969688534736633
2002-07-17,0.6956561803817749
2002-07-18,0.6877811551094055
2002-07-19,0.6510292887687683
2002-07-22,0.6431539058685303
2002-07-23,0.6221529841423035
2002-07-24,0.6217154860496521
2002-07-25,0.6212779879570007
2002-07-26,0.6357160210609436
2002-07-29,0.6781553030014038
2002-07-30,0.6519040465354919
2002-07-31,0.6387790441513062
2002-08-01,0.5775258541107178
2002-08-02,0.5994020104408264
2002-08-05,0.5792760252952576
2002-08-06,0.5495244264602661
2002-08-07,0.5687754154205322
2002-08-08,0.5687754154205322
2002-08-09,0.5272108912467957
2002-08-12,0.4922095835208893
2002-08-13,0.47952163219451904
2002-08-14,0.5031477808952332
2002-08-15,0.4747089743614197
2002-08-16,0.46377092599868774
2002-08-19,0.4803968667984009
2002-08-20,0.5092726349830627
2002-08-21,0.5245862603187561
2002-08-22,0.517585277557373
2002-08-23,0.4992099106311798
2002-08-26,0.49833470582962036
2002-08-27,0.48258405923843384
2002-08-28,0.4900219142436981
2002-08-29,0.4838969111442566
2002-08-30,0.49745988845825195
2002-09-02,0.4987722933292389
2002-09-03,0.48477184772491455
2002-09-04,0.4904595613479614
2002-09-05,0.4878341853618622
2002-09-06,0.4908972382545471
2002-09-09,0.4943973422050476
2002-09-10,0.5075229406356812
2002-09-11,0.5337740778923035
2002-09-12,0.5101480484008789
2002-09-13,0.5167105197906494
2002-09-16,0.5167105197906494
2002-09-17,0.4882719814777374
2002-09-18,0.4917720854282379
2002-09-19,0.4471454322338104
2002-09-20,0.4392697811126709
2002-09-23,0.44014453887939453
2002-09-24,0.4467076361179352
2002-09-25,0.4593958258628845
2002-09-26,0.47602152824401855
2002-09-27,0.47339633107185364
2002-09-30,0.44802016019821167
2002-10-01,0.44364500045776367
2002-10-02,0.4383944272994995
2002-10-03,0.4383944272994995
2002-10-04,0.44014453887939453
2002-10-07,0.44014453887939453
2002-10-08,0.4331442415714264
2002-10-09,0.42789411544799805
2002-10-10,0.41564351320266724
2002-10-11,0.43751978874206543
2002-10-14,0.4467076361179352
2002-10-15,0.47208356857299805
2002-10-16,0.4725213646888733
2002-10-17,0.47558364272117615
2002-10-18,0.455020546913147
2002-10-21,0.4593958258628845
2002-10-22,0.4418945610523224
2002-10-23,0.43751978874206543
2002-10-24,0.4318317174911499
2002-10-25,0.424393892288208
2002-10-28,0.4506453275680542
2002-10-29,0.4383944272994995
2002-10-30,0.4484577476978302
2002-10-31,0.43708205223083496
2002-11-01,0.4331442415714264
2002-11-04,0.43708205223083496
2002-11-05,0.4558955430984497
2002-11-06,0.47164642810821533
2002-11-07,0.4506453275680542
2002-11-08,0.4558955430984497
2002-11-11,0.4725213646888733
2002-11-12,0.46814632415771484
2002-11-13,0.44014453887939453
2002-11-14,0.42964404821395874
2002-11-15,0.43445709347724915
2002-11-18,0.4287692904472351
2002-11-19,0.4300818145275116
2002-11-20,0.4300818145275116
2002-11-21,0.4331442415714264
2002-11-22,0.4418945610523224
2002-11-25,0.4397073984146118
2002-11-26,0.4322693645954132
2002-11-27,0.4633331000804901
2002-11-28,0.5075229406356812
2002-11-29,0.5171484351158142
2002-12-02,0.50533527135849
2002-12-03,0.49658480286598206
2002-12-04,0.5232737064361572
2002-12-05,0.5202108025550842
2002-12-06,0.5180231928825378
2002-12-09,0.5140852928161621
2002-12-10,0.5044602155685425
2002-12-11,0.5110230445861816
2002-12-12,0.5110230445861816
2002-12-13,0.5035848617553711
2002-12-16,0.49702247977256775
2002-12-17,0.5118980407714844
2002-12-18,0.5118980407714844
2002-12-19,0.5118980407714844
2002-12-20,0.5140852928161621
2002-12-23,0.5223985314369202
2002-12-24,0.5223985314369202
2002-12-25,0.5223985314369202
2002-12-26,0.5188984274864197
2002-12-27,0.5188984274864197
2002-12-30,0.5158354043960571
2002-12-31,0.5031477808952332
2003-01-01,0.5031477808952332
2003-01-02,0.5228362679481506
2003-01-03,0.5180231928825378
2003-01-06,0.5206487774848938
2003-01-07,0.5145231485366821
2003-01-08,0.5097101926803589
2003-01-09,0.5162733793258667
2003-01-10,0.5206487774848938
2003-01-13,0.5145231485366821
2003-01-14,0.5355240106582642
2003-01-15,0.5639628171920776
2003-01-16,0.5617750883102417
2003-01-17,0.5652754306793213
2003-01-20,0.5679004788398743
2003-01-21,0.546899676322937
2003-01-22,0.5324614644050598
2003-01-23,0.5337740778923035
2003-01-24,0.5245862603187561
2003-01-27,0.5062106251716614
2003-01-28,0.5149606466293335
2003-01-29,0.525023341178894
2003-01-30,0.5438371300697327
2003-01-31,0.5622127652168274
2003-02-03,0.5543376207351685
2003-02-04,0.5525875091552734
2003-02-05,0.5525875091552734
2003-02-06,0.5447118878364563
2003-02-07,0.5425243377685547
2003-02-10,0.5488712787628174
2003-02-11,0.5413345694541931
2003-02-12,0.5475410223007202
2003-02-13,0.5435506105422974
2003-02-14,0.5275901556015015
2003-02-17,0.5342406630516052
2003-02-18,0.5643887519836426
2003-02-19,0.5719258785247803
2003-02-20,0.5768027901649475
2003-02-21,0.5940932631492615
2003-02-24,0.5940932631492615
2003-02-25,0.5750292539596558
2003-02-26,0.5697094202041626
2003-02-27,0.5630585551261902
2003-02-28,0.5679354667663574
2003-03-03,0.5816798210144043
2003-03-04,0.5719258785247803
2003-03-05,0.5674921870231628
2003-03-06,0.5586252212524414
2003-03-07,0.5723690986633301
2003-03-10,0.5719258785247803
2003-03-11,0.5586252212524414
2003-03-12,0.575916051864624
2003-03-13,0.5524182319641113
2003-03-14,0.5541917681694031
2003-03-17,0.5674921870231628
2003-03-18,0.5626155138015747
2003-03-19,0.5869997143745422
2003-03-20,0.5874429941177368
2003-03-21,0.5874429941177368
2003-03-24,0.583009660243988
2003-03-25,0.5674921870231628
2003-03-26,0.5745860934257507
2003-03-27,0.5750292539596558
2003-03-28,0.570595920085907
2003-03-31,0.5648320913314819
2003-04-01,0.5714821219444275
2003-04-02,0.583009660243988
2003-04-03,0.5719258785247803
2003-04-04,0.583009660243988
2003-04-07,0.5807926654815674
2003-04-08,0.5661624073982239
2003-04-09,0.5723690986633301
2003-04-10,0.5719258785247803
2003-04-11,0.571039080619812
2003-04-14,0.570595920085907
2003-04-15,0.5794629454612732
2003-04-16,0.5794629454612732
2003-04-17,0.5794629454612732
2003-04-18,0.5794629454612732
2003-04-21,0.570595920085907
2003-04-22,0.5692654848098755
2003-04-23,0.5599549412727356
2003-04-24,0.5470977425575256
2003-04-25,0.5479846596717834
2003-04-28,0.5439943671226501
2003-04-29,0.5603981614112854
2003-04-30,0.5723690986633301
2003-05-01,0.5723690986633301
2003-05-02,0.5657193660736084
2003-05-05,0.5586252212524414
2003-05-06,0.5683785676956177
2003-05-07,0.583452582359314
2003-05-08,0.5732555985450745
2003-05-09,0.5763590931892395
2003-05-12,0.5852262377738953
2003-05-13,0.5918765068054199
2003-05-14,0.61980801820755
2003-05-15,0.6424189209938049
2003-05-16,0.6317787170410156
2003-05-19,0.6300050616264343
2003-05-20,0.6260150074958801
